Date,Time,Timezone,Retailer,lastUserSessionId,store,Retailer StoreID,country,lastActiveUser,app version,Q1: How satisfied are you with the NewStore Associate App?,Q2: Can you tell us why?,Q2. Other (please specify) explain,Q3: How often do these issues occur?,"Q4: How would you rate the recent app's performance (e.g., speed, reliability)?",Q5: Where should we focus on improving the app?,Q5. Others (please specify) explain,"Q6: Any other thoughts, feedback, or ideas you have for us?"
2025-08-16,15:49:31,UTC,footasylum,tCHp1061zK0TXCmd9eZ2j,S0095,footasylum_S0095,,5c21cf1106905142908a9b889718c5e8,1.67.0 ,😐 Neutral,`Photos and content load slowly.`,,,,,,
2025-08-16,15:53:03,UTC,clarks,z2HTl48gpeVtNMOGJbq95,1783,clarks_1783,,37fea33c9b6b53229cccfe238409dd18,1.66.1 ,😍 Very satisfied,,,,🙂 Good,`Scanning`,,
2025-08-16,16:00:19,UTC,shinola,pwUdA5HJ4ZkYjUs_wkdF2,10022,shinola_10022,,6758c7b92cc45196bf2da76229c4fb5d,1.67.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.`",,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Searching` ,`Customer Capture` ,`Others (please specify)`",Stop the app from getting “stale” I need to restart it all the time for anything to work properly.,"Stop app getting “stale” I need to restart it all the time, the time for anything to work properly."
2025-08-16,16:50:19,UTC,birkenstock,_tOtqqOY5HTCpE9wIO3xd,319006,birkenstock_319006,,1279709cc1e2596991b8a1fa54de6ef9,1.67.0 ,😭 Very Unsatisfied,,,,,,,
2025-08-16,16:59:01,UTC,footasylum,rHAqkoD38QeLVXJwKsdXR,S0027,footasylum_S0027,,67f6eeea0df65c0683f823c6e754a281,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Payment`,,
2025-08-16,17:06:57,UTC,birkenstock,ogtq4f5qwU045aLBwPvPK,319006,birkenstock_319006,,8fd596cb49ea539d9b5b9e563af93c63,1.67.0 ,😐 Neutral,,,,,,,
2025-08-16,17:13:21,UTC,windsor,_B5ILIyzHuCpDwUPbr4w3,261,windsor_261,,41f5bea2950c57dea5a9487d34ce42d0,1.66.1 ,😍 Very satisfied,,,,😍 Excellent,,,
2025-08-16,17:48:34,UTC,ctshirts,Cf0KSHLI-f3iq4kZujMNb,46,ctshirts_46,,511905d91c7d5e7ba00d35d3abe9489b,1.67.0 ,😐 Neutral,`Other (please specify)`,We should be able to navigate the catalog better. We should be able to select Extra Slim and Slim Directly from the Catalogue.,Rarely (Once a week or less),😐 OK,`Speed and Performance`,,
2025-08-16,17:53:13,UTC,clarks,GQw7cINVPSjLui5kxhbrQ,7779,clarks_7779,,0fc2517015145b2e89dd744d4d42bb83,1.66.1 ,🙂 Satisfied,,,,🙂 Good,"`Logging in` ,`Payment`",,"When I scan model of shoes like ""Cosgrove Cap"" it will be easier to have every color to choose by click it (the same way it is in cosmetics shades) or like it looks in our type of width/fit"
2025-08-16,18:30:00,UTC,vince,pyBz24qS6BrLVByOlLvtj,4835-PRINCEST,vince_4835-PRINCEST,,3cf6944686215132b9b3664d256299e4,1.63.1 ,🙁 Unsatisfied,`The login process interrupts my work`,,Rarely (Once a week or less),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation` ,`Payment` ,`Taxes`",,
2025-08-16,19:26:17,UTC,untuckit,B5-V4U9Nw_J7AcL1pDigK,0e71c1a7-45b7-42cd-bd03-096f291475c0,untuckit_0e71c1a7-45b7-42cd-bd03-096f291475c0,,903008f72ba55afaa5d8e02780b89e9e,1.67.0 ,🙂 Satisfied,,,,😍 Excellent,,,
2025-08-16,20:02:34,UTC,untuckit,gOHbl5k5GZp1qvC4re5Nt,1e40b96d-091f-4fff-94a7-9efce6ab2f41,untuckit_1e40b96d-091f-4fff-94a7-9efce6ab2f41,,7d18eb2e227d4ba1911561d2897dca0a,1.67.0 ,😭 Very Unsatisfied,"`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),☹️ Poor,`Scanning`,,
2025-08-16,20:47:59,UTC,clarks,B46QHpSWIx1B3c1owgHYp,A301,clarks_A301,,17fd0d121dff5f438f8d77519512aebb,1.66.1 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Searching` ,`Ease of Navigation`",,None
2025-08-16,21:27:13,UTC,ctshirts,zco67fSfQ_nuRarN5QG2E,49,ctshirts_49,,ed3d67568f39584fbd5f6f219ec60abf,1.67.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Payment`",,
2025-08-16,21:54:09,UTC,rmwilliams,V5r79WzU8o4kTJP9r8V6N,984,rmwilliams_984,,42c216cf27055202ae1e058b14901c3b,1.67.0 ,🙁 Unsatisfied,,,,,,,
2025-08-16,22:23:06,UTC,roots,yFk5U5p7A0lwkZLuu-WD2,179,roots_179,,00bfd4bfac0c5c0eaf32c56727075d4b,1.65.0 ,🙁 Unsatisfied,`The app is slow to open after I log in.`,,Frequently (more than 3 times per week),😐 OK,`Speed and Performance`,,The app doesn’t load or takes a long time after signing in but otherwise functions fine. A little slow
2025-08-16,23:45:37,UTC,lornajaneoms,qXS4sAMRWx_mDbL6NuMXZ,358,lornajaneoms_358,,10c5ad7d32d75cf29185e39ff08d3ec3,1.67.0 ,🙂 Satisfied,,,,😍 Excellent,,,
2025-08-17,0:00:12,UTC,rmwilliams,Jil185OJ77HcKgwKOG3at,206,rmwilliams_206,,3d4a89e6f18d527eb22753cc3fda9345,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Scanning`",,
2025-08-17,0:11:23,UTC,williams,MR8orGtaQMRlrEeZnGcDk,KAT,williams_KAT,,8995f6e4f9ba5bdda83b894e73699d06,1.67.0 ,😐 Neutral,`Slow response to actions (like adding items to a cart)`,,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Scanning` ,`Searching`",,The app often doesnt load and i am forced to shut down and restart the whole process 
2025-08-17,1:47:36,UTC,williams,HbBt_x2cZiHkjCzCLGweq,KDM,williams_KDM,,5af66de607695272a9aedf060be52e08,1.67.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture`",,
2025-08-17,2:15:00,UTC,rmwilliams,ssj36dKjG4WCswBdkrwWE,228,rmwilliams_228,,ebde4fa1d4065293a6cbe5ec2fb48f14,1.67.0 ,🙂 Satisfied,,,,😐 OK,"`Speed and Performance` ,`Scanning`",,
2025-08-17,3:38:34,UTC,mathers,0BJTc9QAUywJpBdfb7IKq,JBX,mathers_JBX,,83f296c901b658679c67bd61593d6d44,1.67.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,,,,,
2025-08-17,3:40:22,UTC,mathers,lZuyq6UlP4gKTecFlxRQZ,JBX,mathers_JBX,,83f296c901b658679c67bd61593d6d44,1.67.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching`",,N/a
2025-08-17,3:52:38,UTC,williams,opHK_cwxZCs1ENJYyvEE7,KCZ,williams_KCZ,,008182c27e6254a7863ebc4a5b938795,1.67.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)`",,Consistently (daily),😭 Very poor,`Speed and Performance`,,
2025-08-17,5:06:02,UTC,lornajaneoms,coB_Qy6J-d9K43cVe5l3p,127,lornajaneoms_127,,d6c6c7c7cbe6540195ab997d3c622f10,1.67.0 ,🙂 Satisfied,,,,🙂 Good,"`Logging in` ,`Scanning` ,`Payment` ,`Others (please specify)`",When doing returning seeing what they are returning on screen,
2025-08-17,8:44:28,UTC,fossilgroup,DE_6CHx2MraWFeyH72aYz,3470,fossilgroup_3470,,e850c3b32fea55c88701066de0068710,1.59.1 ,🙂 Satisfied,,,,🙂 Good,"`Speed and Performance` ,`Logging in`",,
2025-08-17,9:15:10,UTC,clarks,oW9hGsGYiZ53BYd-tbw9b,5455,clarks_5455,,740ae9d6315b5c3bb68a1df13efad69d,1.66.1 ,😐 Neutral,`Other (please specify)`,Not being able to search if a certain store has a product is very frustrating instead we have to scroll for ages to find a store,Consistently (daily),🙂 Good,"`Searching` ,`Ease of Navigation`",,
2025-08-17,9:40:59,UTC,ctshirts,ylp2Plsf2ifyf_aHkDym-,40,ctshirts_40,,a37def101cb55bad9d70021fff6b2e6c,1.66.1 ,😭 Very Unsatisfied,`Photos and content load slowly.`,,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation`",,
2025-08-17,10:41:31,UTC,footasylum,4lbMMTLGzR_H_mCqISzbj,S0069,footasylum_S0069,,16e649e9813b5ab194939555aea5015d,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation` ,`Payment` ,`Taxes`",,
2025-08-17,10:47:48,UTC,clarks,dlGvKAvFZEWQljghGHO4L,5461,clarks_5461,,cb7b6db8ae3351ce98fd37c009d31166,1.66.1 ,😍 Very satisfied,,,,😭 Very poor,,,
2025-08-17,11:02:03,UTC,clarks,HUf_4EGvBKx76yCiwia8u,2461,clarks_2461,,e38f64f102bc5067ace82205a2507bdf,1.66.1 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Ease of Navigation`",,
2025-08-17,11:26:33,UTC,ctshirts,jfUfas_1Ms2kq9fIc6zRP,46,ctshirts_46,,717637dc51505a598f6e707cbddc6818,1.67.0 ,😐 Neutral,`Other (please specify)`,When collecting orders please add an option where we can look at the items in the order.,Consistently (daily),😐 OK,`Logging in`,,Scanning for click and collect should be better. Full name should be visible.
2025-08-17,11:44:04,UTC,fossilgroup,otCGRcnsJ2UqHZF1f4aQC,3465,fossilgroup_3465,,1b0f352e98ff5ddc9d6e8640dbee4079,1.63.1 ,😐 Neutral,`The login process interrupts my work`,,Rarely (Once a week or less),😐 OK,"`Speed and Performance` ,`Logging in` ,`Searching`",,
2025-08-17,11:51:04,UTC,clarks,fA6A0a11YJBBnQ9qej9tT,31,clarks_31,,9a6e9544f18a555faa9333adfe018a39,1.66.1 ,🙁 Unsatisfied,`Slow response to actions (like adding items to a cart)`,,,,,,
2025-08-17,11:52:21,UTC,clarks,hVGwtPky3hzwHf5xPtuI1,1784,clarks_1784,,932825dfcf455d0f9d8eeae25d262667,1.66.1 ,😭 Very Unsatisfied,,,,,,,
2025-08-17,12:20:50,UTC,footasylum,THqZoFsyUHySgZ6W0trHv,S0027,footasylum_S0027,,76267a5e3f4c506c8e41bc2ae125ba8e,1.67.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning`",,
2025-08-17,12:26:29,UTC,footasylum,F8sGRi9JLyvIwt0l27l42,S0084,footasylum_S0084,,be888c4a6aca529a852e8da809792641,1.67.0 ,😍 Very satisfied,,,,😐 OK,`Others (please specify)`,,
2025-08-17,12:28:16,UTC,sweatybetty,tAo2H3HHd5516R7Afw0ju,127,sweatybetty_127,,5953166cf3a15a0ea667f02ef86ce1c4,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Customer Capture`,,
2025-08-17,12:35:00,UTC,sweatybetty,L958Ake1mWiGI65XlMUMK,104,sweatybetty_104,,02dcfbbfccc057a28fffb0db09e33cdf,1.67.0 ,😍 Very satisfied,,,,,,,
2025-08-17,12:37:29,UTC,kurtgeiger,UvYw2NrPSKPACEVW7WLz_,189,kurtgeiger_189,,121f945d7c4b5869bffa0687de19692c,1.66.1 ,😭 Very Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Rarely (Once a week or less),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning`",,
2025-08-17,13:09:07,UTC,clarks,CVkHd6RwqhLxFn9-EYxA1,5109,clarks_5109,,c3bf92b314b555b19bb5bc4b152889e1,1.67.0 ,🙂 Satisfied,,,,🙂 Good,`Speed and Performance`,,
2025-08-17,13:36:29,UTC,footasylum,,,footasylum_,,,1.67.0 ,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The app is slow to open after I log in.`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching`",,"Speed, it’s laggy "
2025-08-17,13:42:17,UTC,clarks,3c0q2y3TTK-_HNQ7nKOZS,1778,clarks_1778,,2f6190d59bf75949b64103a032a78eb5,1.66.1 ,😭 Very Unsatisfied,,,,,,,
2025-08-17,14:19:22,UTC,clarks,1Nqbn47wFe4YT9NTsz9vB,5455,clarks_5455,,1bca4810e1695c0e9782bc029df43b6b,1.66.1 ,😍 Very satisfied,,,,😍 Excellent,`Others (please specify)`,,
2025-08-17,14:26:20,UTC,kurtgeiger,BEzZbEsAzHH4vWVgG5rEl,581,kurtgeiger_581,,076d5248fb23521c8921189674f9456e,1.66.1 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching`",,
2025-08-17,14:56:22,UTC,clarks,1nLnlVCmIQc7GMzun3tqu,5415,clarks_5415,,42e475a98f18558ea195905c602a44d2,1.66.1 ,😐 Neutral,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Occasionally (2-3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Searching` ,`Ease of Navigation`",,
2025-08-17,15:04:07,UTC,ctshirts,iMMXvo6SOmJmFe7tN7uFK,67,ctshirts_67,,2137a66928775bcfbc69ef3c9437b162,1.67.0 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`It’s hard to find products.` ,`The login process interrupts my work`",,Frequently (more than 3 times per week),😐 OK,"`Logging in` ,`Scanning`",,
2025-08-17,15:23:17,UTC,clarks,49Jo5OeRXxMEmctLi661Y,A124,clarks_A124,,49b6b4de57b550d3b630801c6633d66b,1.66.1 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`It’s hard to find products.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation` ,`Payment` ,`Taxes`",,Nonstop problems with this app. Something is always happening 
2025-08-17,16:32:25,UTC,filson,Z_G2tafA8NaE5YWe7VVEK,50015,filson_50015,,1a4eb6ebc99f5cd48d59e0c123789518,1.67.0 ,😐 Neutral,`The login process interrupts my work`,,Consistently (daily),😐 OK,"`Logging in` ,`Searching`",,Weekly login seems excessive
2025-08-17,18:22:48,UTC,windsor,QFjYZUgbw30usInLGGy0Q,283,windsor_283,,22b1dd03c0795be3b63f0e02d7ce6930,1.66.1 ,🙁 Unsatisfied,"`Too many steps to complete a task.` ,`The login process interrupts my work`",,Consistently (daily),🙂 Good,,,
2025-08-17,21:13:50,UTC,windsor,sN-dCq7v9X9fSBDtLgJVM,277,windsor_277,,8847aae72df15d60983453f29149795b,1.66.1 ,🙂 Satisfied,,,,😐 OK,"`Logging in` ,`Searching`",,Please use the correct color item in the display picture. 
2025-08-17,22:38:17,UTC,fossilgroup,wldMMw5GsYejU-tfkwCnW,5912,fossilgroup_5912,,640909d3dec45c2cad70f8a48a5a7434,1.67.0 ,😭 Very Unsatisfied,,,,,,,
2025-08-18,1:56:27,UTC,mathers,4JV4EOhzP0Dc9BpsO8Z5P,JCU,mathers_JCU,,4bfac38a84d854d6ad6487a9f525f61b,1.67.0 ,🙂 Satisfied,,,,😐 OK,`Speed and Performance`,,
2025-08-18,5:37:06,UTC,fossilgroup,,,fossilgroup_,,,1.67.0 ,😭 Very Unsatisfied,"`Slow response to actions (like adding items to a cart)` ,`The app is slow to open after I log in.` ,`Other (please specify)`",Constant connection issues. Notes don’t transfer onto receipts. The receipt printer will constantly disconnect. Have to spend time solving mobile issues and lags while dealing with annoyed customers. Generally a very poor experience. ,Consistently (daily),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Searching` ,`Customer Capture` ,`Others (please specify)`",,
2025-08-18,8:46:58,UTC,footasylum,em1tO5UvxFUJqnwHM1dD1,S0069,footasylum_S0069,,d30baf71597256ec8337c1be31d96a6f,1.67.0 ,😐 Neutral,"`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work`",,Occasionally (2-3 times per week),😐 OK,,,
2025-08-18,9:20:05,UTC,ctshirts,odvj7pUE_s46l4wR5ePqE,68,ctshirts_68,,6f567feadf62519f81b1e4c660fd1ecd,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,"`Scanning` ,`Ease of Navigation`",,
2025-08-18,9:20:25,UTC,ctshirts,2v2Twm9CEVSOrx-y92Vwy,68,ctshirts_68,,ff446e5b5ff45db4b66da99d8690e6a9,1.67.0 ,🙂 Satisfied,,,,😍 Excellent,`Customer Capture`,,
2025-08-18,9:26:34,UTC,clarks,hRPQcBLCDIZMr_nQyOgj6,5408,clarks_5408,,f21b70e231b9585b95a989b7eb3ae145,1.66.1 ,😐 Neutral,,,,,,,
2025-08-18,9:31:03,UTC,clarks,dOTssahMIHXWtWxbN80Ep,1822,clarks_1822,,115ecc392f3053898481a222dcd40cf7,1.66.1 ,🙂 Satisfied,,,,,,,
2025-08-18,9:48:50,UTC,clarks,k2PW17dxJivtzAxg_Lj7D,36,clarks_36,,283c618224015a42a609bc6fcd64a537,1.66.1 ,🙂 Satisfied,,,,,,,
2025-08-18,10:38:04,UTC,footasylum,oLI6foYbZxpo9MJBiZYSW,S0030,footasylum_S0030,,296614b9b29d5a9eb683344511493586,1.67.0 ,🙁 Unsatisfied,,,,,,,
2025-08-18,10:43:33,UTC,clarks,5B7W0LJB-ta2prnTCTp3o,1725,clarks_1725,,9418e4785cab5a889b7f34a93704a9a7,1.66.1 ,😭 Very Unsatisfied,,,,,,,
2025-08-18,11:20:29,UTC,clarks,pr9Tk49RzIc88jBlaAOQY,5472,clarks_5472,,d7be1912ee315f7894651abb88941010,1.61.0 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),😭 Very poor,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Ease of Navigation` ,`Payment`",,
2025-08-18,13:44:13,UTC,clarks,KvNyqNMZs_ZT1V6GZpJWt,5568,clarks_5568,,6d9f2bde877759cc959f854c7b95114f,1.66.1 ,😭 Very Unsatisfied,`Other (please specify)`,,Consistently (daily),,,,
2025-08-18,14:18:10,UTC,ctshirts,WMeoSDqEFnsVV36vieEBa,30,ctshirts_30,,f4a7ee2ae79252be9045842059ebf868,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,"`Speed and Performance` ,`Logging in` ,`Scanning` ,`Searching` ,`Customer Capture` ,`Ease of Navigation` ,`Taxes`",,
2025-08-18,14:56:29,UTC,clarks,WZK2Enmq6ND5n33Fl41b9,5546,clarks_5546,,3f499aa36b685ffebdf4c278acf97609,1.66.1 ,🙂 Satisfied,,,,😐 OK,`Speed and Performance`,,
2025-08-18,15:02:32,UTC,footasylum,pOZUWz0hE1SKq4eiDKBWe,S0021,footasylum_S0021,,7cdc9577d2f1513d8fa0d97a6778922b,1.67.0 ,🙁 Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)`",,Consistently (daily),😭 Very poor,"`Speed and Performance` ,`Scanning`",,
2025-08-18,18:50:17,UTC,monkeysports,mNTqECmnGN5ab-g67JEGj,CA1,monkeysports_CA1,,b952bbcde90c5856b8689350c87c9e19,1.67.0 ,🙂 Satisfied,,,,😐 OK,"`Searching` ,`Others (please specify)`","We need UPC’s, not just MS. Will help with identification ",
2025-08-18,20:35:34,UTC,fossilgroup,sxbuV9iFWIf_x7e8-B4W6,5976,fossilgroup_5976,,a9ad5c8c66fe50959efa4310264a09ff,1.66.1 ,🙁 Unsatisfied,,,,,,,
2025-08-18,21:47:54,UTC,rapha,gwLQ4yIwyThgAWTiFoleG,CC-SEA,rapha_CC-SEA,,17089ce1682e5a508ac8d1735264273d,1.66.0 ,😭 Very Unsatisfied,`Other (please specify)`,This survey,Rarely (Once a week or less),😭 Very poor,`Others (please specify)`,This survey is too long,No
2025-08-19,0:44:34,UTC,rmwilliams,rYSZd3x4Bj0HJ4yHVR8dk,215,rmwilliams_215,,06ff4b650c7a53ff8657bb8cb645ffb5,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,`Scanning`,,
2025-08-19,0:46:33,UTC,midas,hbfzR_QUO35bOu5fX07o4,OBE,midas_OBE,,e0840ea2bf1b542298df0c2137a3064c,1.67.0 ,😭 Very Unsatisfied,,,,,,,
2025-08-19,1:56:22,UTC,rmwilliams,V04Itrwzex6x7nPxqCazX,604,rmwilliams_604,,a3050e3ea5e251d6b0bc0e740558f49b,1.67.0 ,😍 Very satisfied,,,,😍 Excellent,,,
2025-08-19,2:53:35,UTC,aninebing,vVLLBjINsQJ4Ckt7B26Ow,29,aninebing_29,,878e6e4d62775e9bb6571ea84fe813e2,1.67.0 ,😍 Very satisfied,,,,🙂 Good,,,
2025-08-19,8:42:57,UTC,whitestuff,DB1fSwnMhDtzTiFoP5Ypu,165,whitestuff_165,,020ecb807ec15a348ed871216d22a3b7,1.67.0 ,😭 Very Unsatisfied,,,,,,,
2025-08-19,8:43:39,UTC,ctshirts,s_Mbt1leRMN0NyEwIYMw1,48,ctshirts_48,,02eef027e5c95fbda4d14bbd0ae20475,1.67.0 ,😐 Neutral,`The login process interrupts my work`,,Consistently (daily),😐 OK,"`Speed and Performance` ,`Logging in` ,`Scanning`",,
2025-08-19,9:36:51,UTC,clarks,nNh6aZd0XXrMjNDeDBuzM,1819,clarks_1819,,42c3310235765363ab82b58845c03604,1.66.1 ,😭 Very Unsatisfied,`The login process interrupts my work`,,Consistently (daily),😭 Very poor,,,
2025-08-19,9:46:14,UTC,kurtgeiger,WnG3er5ad0dmC2S0O24Z0,616,kurtgeiger_616,,46429bdbcaa8589e880c833f77f2266a,1.66.1 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Frequently (more than 3 times per week),☹️ Poor,"`Speed and Performance` ,`Logging in` ,`Scanning`",,
2025-08-19,9:46:34,UTC,kurtgeiger,Tc5Mo98tzOxNWNZh2jgzS,616,kurtgeiger_616,,46429bdbcaa8589e880c833f77f2266a,1.66.1 ,😭 Very Unsatisfied,"`Photos and content load slowly.` ,`Slow response to actions (like adding items to a cart)` ,`Too many steps to complete a task.` ,`The login process interrupts my work` ,`The app is slow to open after I log in.`",,Consistently (daily),😭 Very poor,`Speed and Performance`,,
