Date,Time,Timezone,Page,Retailer,User Agent,Q1: How would rate your satisfaction with the Omnichannel Manager (NOM) at newstore.com?,Q2: Why are you unsatisfied?,Q3: What should we prioritize improving in NOM?,Q3. Other (Please specify) explain,Q4: Select your job title,Q4. Other (Please specify) explain,Q5: What are the tasks you use NOM for?,Q5. Other (Please specify) explain,Q6: Anything else to add?
2025-10-10,22:09:03,UTC,https://manager.vince.p.newstore.net/login,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,Supervisor,,`Using Insights and reports`,,
2025-10-13,1:48:19,UTC,https://manager.vince.p.newstore.net/sales/orders?page=0&pagesize=10&filters[products.fulfillmentlocation][]=v-ffl-5913-lasvegasoutlet&sortby=placedat&dir=desc,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Disappointed,"`NOM is difficult to use.` ,`NOM is slow, laggy or unreliable.` ,`NOM is confusing to navigate.`","`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data`",,Supervisor,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing coupons and promotions` ,`Managing order fulfillment`",,
2025-10-17,13:19:14,UTC,https://manager.vince.p.newstore.net/dashboard/realtime-dashboard,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,"`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data` ,`Focus on shipping new features`",,Supervisor,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory` ,`Managing coupons and promotions` ,`Managing order fulfillment`",,
2025-10-10,19:06:36,UTC,https://manager.vince.p.newstore.net/sales/orders?page=0&pagesize=10&sortby=placedat&dir=desc,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-11,13:25:03,UTC,https://manager.vince.p.newstore.net/insights/reports/a7cc93a8-2883-452d-bbb5-c83d48a3734d,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,,,,,,,
2025-10-11,16:35:33,UTC,https://manager.vince.p.newstore.net/dashboard/net-sales,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-11,16:46:40,UTC,https://manager.vince.p.newstore.net/login,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-11,17:39:54,UTC,https://manager.vince.p.newstore.net/insights/reports,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,,,,,,,
2025-10-12,15:32:51,UTC,https://manager.vince.p.newstore.net/settings/users-and-roles/users/edit/4799c8b7-b500-439a-a643-72f6b5e6ac40,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Disappointed,"`NOM is slow, laggy or unreliable.`",,,,,,,
2025-10-12,17:38:30,UTC,https://manager.vince.p.newstore.net/insights/reports,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Happy,,,,,,,,
2025-10-13,22:28:05,UTC,https://manager.vince.p.newstore.net/insights/reports/e591795f-adfb-4092-892e-7ab957c5efbc,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,,,,,,,
2025-10-15,23:43:11,UTC,https://manager.vince.p.newstore.net/,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-18,0:52:49,UTC,https://manager.vince.p.newstore.net/login,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-19,0:48:44,UTC,https://manager.vince.p.newstore.net/login,vince,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-10,9:52:36,UTC,https://manager.whitestuff.p.newstore.net/settings/users-and-roles/users,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,`Focus on shipping new features`,,Retail Operations (Manager),,`Using Insights and reports`,,
2025-10-17,12:32:50,UTC,https://manager.whitestuff.p.newstore.net/login/callback?state=whitestuff.p&session_state=b9fdd1ee-3955-4d3c-9(...)9777e0d-906e-46d2-bbb9-504dd9248c7c.b9fdd1ee-3955-4d3c-9b36-4c0fc5ad9fbe.e4d01b6c-7a8e-48e5-a903-dbbb6c78b4f8#,whitestuff,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Safari/605.1.15",Neither Happy Nor Disappointed,,`Improve the speed and performance`,,Store Associate,,`Using Insights and reports`,,
2025-10-10,13:16:29,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,"`NOM is slow, laggy or unreliable.`",`Improve the speed and performance`,,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Managing products and inventory`",,
2025-10-10,15:47:33,UTC,https://manager.whitestuff.p.newstore.net/sales/orders,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Disappointed,"`NOM is slow, laggy or unreliable.`",`Improve the speed and performance`,,Store Manager or Assistant Store Manager,,`Using Insights and reports`,,
2025-10-11,7:02:14,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,`Improve the speed and performance`,,Store Manager or Assistant Store Manager,,`Using Insights and reports`,,
2025-10-11,7:58:28,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Disappointed,"`NOM is slow, laggy or unreliable.`","`Make it more user friendly` ,`Improve the speed and performance`",,Store Manager or Assistant Store Manager,,,,
2025-10-11,8:26:07,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Disappointed,"`NOM is difficult to use.` ,`NOM is slow, laggy or unreliable.`","`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data`",,Store Manager or Assistant Store Manager,,,,
2025-10-11,11:42:36,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,"`Make it more user friendly` ,`Improve the speed and performance`",,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Managing products and inventory`",,
2025-10-11,15:34:22,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,`Improve the speed and performance`,,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses`",,
2025-10-12,14:46:55,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,`Other (Please specify)`,how can i bookmark as our store,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Managing products and inventory` ,`Managing coupons and promotions` ,`Managing order fulfillment`",,
2025-10-13,7:55:43,UTC,https://manager.whitestuff.p.newstore.net/catalog/products,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,`Improve the speed and performance`,,Store Manager or Assistant Store Manager,,`Using Insights and reports`,,
2025-10-13,14:19:21,UTC,https://manager.whitestuff.p.newstore.net/sales/orders,whitestuff,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/141 Version/11.1.1 Safari/605.1.15",Neither Happy Nor Disappointed,,"`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data`",,Store Manager or Assistant Store Manager,,,,
2025-10-15,10:43:16,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,,,Store Manager or Assistant Store Manager,,`Using Insights and reports`,,no
2025-10-16,6:20:41,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,`Make it more user friendly`,,Store Manager or Assistant Store Manager,,`Using Insights and reports`,,
2025-10-17,14:30:48,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Happy,,`Improve the speed and performance`,,Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Looking up customer information` ,`Managing products and inventory`",,
2025-10-18,12:48:49,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,`Make it more user friendly`,,Store Manager or Assistant Store Manager,,`Using Insights and reports`,,
2025-10-19,12:47:14,UTC,https://manager.whitestuff.p.newstore.net/catalog/products,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Disappointed,`NOM is difficult to use.`,"`Make it more user friendly` ,`Improve the speed and performance`",,Store Manager or Assistant Store Manager,,,,
2025-10-20,7:02:55,UTC,https://manager.whitestuff.p.newstore.net/catalog/products,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Disappointed,"`NOM is slow, laggy or unreliable.` ,`NOM lacks features or functionality I need.`","`Improve the speed and performance` ,`Other (Please specify)`","inventory on replen report. 
All reports default to Stamford - this is frustrating and time consuming as it runs slow",Store Manager or Assistant Store Manager,,"`Using Insights and reports` ,`Managing products and inventory`",,
2025-10-11,7:52:06,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,`Improve the speed and performance`,,Supervisor,,"`Using Insights and reports` ,`Looking up orders and order statuses` ,`Managing products and inventory`",,Excellent system. I love it!!
2025-10-13,13:45:05,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Neither Happy Nor Disappointed,,`Make it more user friendly`,,Supervisor,,`Managing products and inventory`,,
2025-10-19,9:20:22,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,`Improve the speed and performance`,,Supervisor,,,,
2025-10-10,8:36:56,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-10,9:11:21,UTC,https://manager.whitestuff.p.newstore.net/insights/reports/0b582b08-2e53-4fa4-b45b-0f0a21359d8b,whitestuff,"Mozilla/5.0 (iPad; CPU OS 26_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/141.0.7390.69 Mobile/15E148 Safari/604.1",Disappointed,,,,,,,,
2025-10-10,11:16:04,UTC,https://manager.whitestuff.p.newstore.net/insights/reports/0b582b08-2e53-4fa4-b45b-0f0a21359d8b,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-10,13:15:42,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-10,14:45:42,UTC,https://manager.whitestuff.p.newstore.net/login/callback?state=whitestuff.p&session_state=6ecd2223-8a01-45c7-9(...)0a1728c4-fbd2-42af-91d5-0c70482ee341.6ecd2223-8a01-45c7-9b5d-c2a7b45a6a1c.e4d01b6c-7a8e-48e5-a903-dbbb6c78b4f8,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-11,10:55:53,UTC,https://manager.whitestuff.p.newstore.net/insights/reports/0b582b08-2e53-4fa4-b45b-0f0a21359d8b,whitestuff,"Mozilla/5.0 (iPad; CPU OS 26_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/141.0.7390.69 Mobile/15E148 Safari/604.1",Neither Happy Nor Disappointed,,"`Make it more user friendly` ,`Improve the speed and performance` ,`Make it easier to import and export data`",,,,,,
2025-10-11,13:03:24,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (iPad; CPU OS 26_0_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/141.0.7390.69 Mobile/15E148 Safari/604.1",Extremely Disappointed,,,,,,,,
2025-10-11,13:34:26,UTC,https://manager.whitestuff.p.newstore.net/insights/reports/0b582b08-2e53-4fa4-b45b-0f0a21359d8b,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-11,13:54:26,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Safari/605.1.15",Extremely Happy,,,,,,,,
2025-10-12,10:58:14,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-13,10:54:38,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Extremely Happy,,,,,,,,
2025-10-13,14:14:50,UTC,https://manager.whitestuff.p.newstore.net/catalog/products,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-14,13:55:44,UTC,https://manager.whitestuff.p.newstore.net/sales/orders,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,,,,,,,
2025-10-15,7:44:24,UTC,https://manager.whitestuff.p.newstore.net/catalog/products,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-15,12:57:42,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-15,13:18:25,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Extremely Happy,,,,,,,,
2025-10-15,14:59:52,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-16,7:54:50,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-16,9:08:28,UTC,https://manager.whitestuff.p.newstore.net/insights/reports/0b582b08-2e53-4fa4-b45b-0f0a21359d8b,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Happy,,,,,,,,
2025-10-16,16:34:25,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-17,8:56:05,UTC,https://manager.whitestuff.p.newstore.net/insights/reports/0b582b08-2e53-4fa4-b45b-0f0a21359d8b,whitestuff,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Safari/605.1.15",Happy,,,,,,,,
2025-10-18,9:52:06,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Happy,,,,,,,,
2025-10-18,16:55:34,UTC,https://manager.whitestuff.p.newstore.net/,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",Extremely Happy,,,,,,,,
2025-10-19,10:12:02,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Happy,,,,,,,,
2025-10-19,11:42:45,UTC,https://manager.whitestuff.p.newstore.net/sales/orders,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Neither Happy Nor Disappointed,,"`Make it more user friendly` ,`Improve the speed and performance`",,,,,,
2025-10-20,9:30:17,UTC,https://manager.whitestuff.p.newstore.net/login/callback?state=whitestuff.p&session_state=06cdc619-17d9-4e12-8(...)3d5ffba3-8105-4486-be29-a92ef35e471c.06cdc619-17d9-4e12-8419-4e9e97bf0b3a.e4d01b6c-7a8e-48e5-a903-dbbb6c78b4f8,whitestuff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36 Edg/141.0.0.0",Extremely Disappointed,,,,,,,,
2025-10-20,12:28:57,UTC,https://manager.whitestuff.p.newstore.net/insights/reports,whitestuff,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.0.1 Safari/605.1.15",Happy,,,,,,,,
